	Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
61	15434	31	Response	2	NA	NA	NA	690193	24357	1	NA	NA	NA	NA	NA	NA
62	15434	33	Picture	trial_start	trial_start	NA	NA	698003	0	1	667	7	0	next	other	0
63	15434	33	Picture	15; 30; P; pictures//target//pool.jpg	15	30	P	698670	667	7	26167	7	580	next	miss	0
64	15434	33	Sound	15; 0; P; sounds//pooch.wav	15	0	P	698673	670	2	NA	NA	670	NA	hit	65
65	15434	33	Response	11	NA	NA	NA	711093	13090	1	NA	NA	NA	NA	NA	NA
66	15434	35	Picture	trial_start	trial_start	NA	NA	730004	0	1	2667	7	0	next	other	0
67	15434	35	Sound	16; 25; UN_200; sounds//quality.wav	16	25	UN_200	730674	670	1	NA	NA	670	NA	hit	69
68	15434	35	Picture	16; 20; UN_200; pictures//nontarget//Sheep.jpg	16	20	UN_200	732670	2667	7	23834	7	2580	next	miss	0
69	15434	35	Response	21	NA	NA	NA	746592	16588	1	NA	NA	NA	NA	NA	NA
70	15434	37	Picture	trial_start	trial_start	NA	NA	761671	0	1	666	8	0	next	other	0
71	15434	37	Picture	17; 10; UN_0; pictures//target//pencil.jpg	17	10	UN_0	762336	666	8	25001	8	580	next	miss	0
72	15434	37	Sound	17; 0; UN_0; sounds//caution.wav	17	0	UN_0	762341	670	2	NA	NA	670	NA	hit	73
73	15434	37	Response	11	NA	NA	NA	776091	14420	1	NA	NA	NA	NA	NA	NA
74	15434	39	Picture	trial_start	trial_start	NA	NA	792504	0	1	2667	7	0	next	other	0
75	15434	39	Sound	18; 25; UN_200; sounds//seminar.wav	18	25	UN_200	793175	670	2	NA	NA	670	NA	hit	77
76	15434	39	Picture	18; 20; UN_200; pictures//target//well.jpg	18	20	UN_200	795171	2667	7	23000	7	2580	next	miss	0
77	15434	39	Response	11	NA	NA	NA	807312	14807	1	NA	NA	NA	NA	NA	NA
78	15434	41	Picture	trial_start	trial_start	NA	NA	823338	0	1	2667	7	0	next	other	0
79	15434	41	Sound	19; 25; UN_200; sounds//voyage.wav	19	25	UN_200	824008	670	2	NA	NA	670	NA	hit	81
80	15434	41	Picture	19; 20; UN_200; pictures//target//Bull.jpg	19	20	UN_200	826005	2667	7	22834	7	2580	next	miss	0
81	15434	41	Response	11	NA	NA	NA	842682	19344	1	NA	NA	NA	NA	NA	NA
82	15434	43	Picture	trial_start	trial_start	NA	NA	854005	0	1	667	7	0	next	other	0
83	15434	43	Picture	20; 10; UN_0; pictures//nontarget//ashtray.png	20	10	UN_0	854672	667	7	28501	7	580	next	miss	0
84	15434	43	Sound	20; 0; UN_0; sounds//saint.wav	20	0	UN_0	854675	670	1	NA	NA	670	NA	hit	85
85	15434	43	Response	21	NA	NA	NA	876010	22005	1	NA	NA	NA	NA	NA	NA
86	15434	45	Picture	trial_start	trial_start	NA	NA	888339	0	1	667	7	0	next	other	0
87	15434	45	Picture	21; 50; No; pictures//target//nail.jpeg	21	50	No	889006	667	7	24834	7	580	next	miss	0
88	15434	45	Sound	21; 0; No; sounds//empty.wav	21	0	No	889009	670	2	NA	NA	670	NA	incorrect	89
89	15434	45	Response	2	NA	NA	NA	901020	12681	1	NA	NA	NA	NA	NA	NA
90	15434	47	Picture	trial_start	trial_start	NA	NA	919006	0	1	667	7	0	next	other	0
91	15434	47	Picture	22; 50; No; pictures//target//pineapple.jpeg	22	50	No	919673	667	7	25500	7	580	next	miss	0
92	15434	47	Sound	22; 0; No; sounds//empty.wav	22	0	No	919676	670	2	NA	NA	670	NA	hit	93
93	15434	47	Response	11	NA	NA	NA	929151	10145	1	NA	NA	NA	NA	NA	NA
94	15434	49	Picture	trial_start	trial_start	NA	NA	950340	0	1	2667	7	0	next	other	0
95	15434	49	Sound	23; 45; C; sounds//squid.wav	23	45	C	951010	670	1	NA	NA	670	NA	hit	97
96	15434	49	Picture	23; 40; C; pictures//nontarget//Jellyfish.jpg	23	40	C	953007	2667	7	22834	7	2580	next	miss	0
97	15434	49	Response	21	NA	NA	NA	972078	21738	1	NA	NA	NA	NA	NA	NA
98	15434	51	Picture	trial_start	trial_start	NA	NA	981007	0	1	667	7	0	next	other	0
99	15434	51	Picture	24; 30; P; pictures//target//tunnel.jpg	24	30	P	981674	667	7	24834	7	580	next	miss	0
100	15434	51	Sound	24; 0; P; sounds//touch.wav	24	0	P	981677	670	2	NA	NA	670	NA	hit	101
101	15434	51	Response	11	NA	NA	NA	994138	13132	1	NA	NA	NA	NA	NA	NA
102	15434	53	Picture	trial_start	trial_start	NA	NA	1011674	0	1	667	7	0	next	other	0
103	15434	53	Picture	25; 30; P; pictures//target//bagel.png	25	30	P	1012341	667	7	24834	7	580	next	miss	0
104	15434	53	Sound	25; 0; P; sounds//baseline.wav	25	0	P	1012345	670	2	NA	NA	670	NA	hit	105
105	15434	53	Response	11	NA	NA	NA	1023187	11513	1	NA	NA	NA	NA	NA	NA
106	15434	55	Picture	trial_start	trial_start	NA	NA	1042341	0	1	2667	7	0	next	other	0
107	15434	55	Sound	26; 25; UN_200; sounds//outcome.wav	26	25	UN_200	1043011	670	1	NA	NA	670	NA	hit	109
108	15434	55	Picture	26; 20; UN_200; pictures//nontarget//earring.png	26	20	UN_200	1045008	2667	7	23000	7	2580	next	miss	0
109	15434	55	Response	21	NA	NA	NA	1063278	20937	1	NA	NA	NA	NA	NA	NA
110	15434	57	Picture	trial_start	trial_start	NA	NA	1073175	0	1	2667	7	0	next	other	0
111	15434	57	Sound	27; 45; C; sounds//broom.wav	27	45	C	1073845	670	1	NA	NA	670	NA	hit	113
112	15434	57	Picture	27; 40; C; pictures//nontarget//mop.jpg	27	40	C	1075842	2667	7	23334	7	2580	next	miss	0
113	15434	57	Response	21	NA	NA	NA	1096338	23163	1	NA	NA	NA	NA	NA	NA
114	15434	59	Picture	trial_start	trial_start	NA	NA	1104341	0	1	667	7	0	next	other	0
115	15434	59	Picture	28; 50; No; pictures//nontarget//ginger.jpeg	28	50	No	1105009	667	7	24834	7	580	next	miss	0
116	15434	59	Sound	28; 0; No; sounds//empty.wav	28	0	No	1105011	670	2	NA	NA	670	NA	hit	117
117	15434	59	Response	21	NA	NA	NA	1117476	13135	1	NA	NA	NA	NA	NA	NA
118	15434	61	Picture	trial_start	trial_start	NA	NA	1135009	0	1	667	7	0	next	other	0
119	15434	61	Picture	29; 10; UN_0; pictures//target//shell.jpg	29	10	UN_0	1135676	667	7	25167	7	580	next	miss	0
120	15434	61	Sound	29; 0; UN_0; sounds//airport.wav	29	0	UN_0	1135679	670	2	NA	NA	670	NA	hit	121
121	15434	61	Response	11	NA	NA	NA	1151555	16546	1	NA	NA	NA	NA	NA	NA
122	15434	63	Picture	trial_start	trial_start	NA	NA	1166010	0	1	667	7	0	next	other	0
123	15434	63	Picture	30; 30; P; pictures//nontarget//crutch.jpg	30	30	P	1166676	667	7	24500	13	580	next	miss	0
124	15434	63	Sound	30; 0; P; sounds//crust.wav	30	0	P	1166680	670	2	NA	NA	670	NA	hit	125
125	15434	63	Response	21	NA	NA	NA	1182307	16298	1	NA	NA	NA	NA	NA	NA
126	15434	64	Picture	0;222;blockend	0	222	blockend	1191176	0	7	333	13	0	next	other	0
127	15434	65	Picture	0;111;blockstart	0	111	blockstart	1191510	0	7	167	7	0	next	other	0
128	15434	66	Picture	block_tar_pic	block_tar_pic	NA	NA	1191676	0	1	51501	1	0	next	other	0
129	15434	66	Sound	block_tar_sound	block_tar_sound	NA	NA	1191683	6	1	NA	NA	0	NA	other	0
130	15434	68	Picture	trial_start	trial_start	NA	NA	1248344	0	1	667	7	0	next	other	0
131	15434	68	Picture	1; 10; UN_0; pictures//target//dolphin.jpg	1	10	UN_0	1249011	667	7	25000	7	580	next	miss	0
132	15434	68	Sound	1; 0; UN_0; sounds//sale.wav	1	0	UN_0	1249014	670	2	NA	NA	670	NA	hit	133
133	15434	68	Response	11	NA	NA	NA	1270595	22252	1	NA	NA	NA	NA	NA	NA
134	15434	70	Picture	trial_start	trial_start	NA	NA	1279178	0	1	667	7	0	next	other	0
135	15434	70	Picture	2; 30; P; pictures//nontarget//statue.jpg	2	30	P	1279844	667	7	25000	7	580	next	miss	0
136	15434	70	Sound	2; 0; P; sounds//status.wav	2	0	P	1279848	670	2	NA	NA	670	NA	hit	137
137	15434	70	Response	21	NA	NA	NA	1291954	12777	1	NA	NA	NA	NA	NA	NA
138	15434	72	Picture	trial_start	trial_start	NA	NA	1310011	0	1	2667	7	0	next	other	0
139	15434	72	Sound	3; 25; UN_200; sounds//race.wav	3	25	UN_200	1310681	670	1	NA	NA	670	NA	hit	141
140	15434	72	Picture	3; 20; UN_200; pictures//target//skeleton.jpg	3	20	UN_200	1312678	2667	7	23334	7	2580	next	miss	0
141	15434	72	Response	11	NA	NA	NA	1324246	14234	1	NA	NA	NA	NA	NA	NA
142	15434	74	Picture	trial_start	trial_start	NA	NA	1341178	0	1	667	7	0	next	other	0
143	15434	74	Picture	4; 30; P; pictures//target//fountain.jpg	4	30	P	1341845	667	7	24834	7	580	next	miss	0
144	15434	74	Sound	4; 0; P; sounds//founder.wav	4	0	P	1341849	670	2	NA	NA	670	NA	hit	145
145	15434	74	Response	11	NA	NA	NA	1362763	21585	1	NA	NA	NA	NA	NA	NA
146	15434	76	Picture	trial_start	trial_start	NA	NA	1371845	0	1	667	7	0	next	other	0
147	15434	76	Picture	5; 50; No; pictures//target//balloon.jpeg	5	50	No	1372512	667	7	25000	7	580	next	miss	0
148	15434	76	Sound	5; 0; No; sounds//empty.wav	5	0	No	1372516	670	2	NA	NA	670	NA	hit	149
149	15434	76	Response	11	NA	NA	NA	1385672	13827	1	NA	NA	NA	NA	NA	NA
150	15434	78	Picture	trial_start	trial_start	NA	NA	1402679	0	1	2667	7	0	next	other	0
151	15434	78	Sound	6; 25; UN_200; sounds//breath.wav	6	25	UN_200	1403349	670	2	NA	NA	670	NA	miss	0
152	15434	78	Picture	6; 20; UN_200; pictures//nontarget//arm.png	6	20	UN_200	1405346	2667	7	24000	7	2580	next	miss	0
153	15434	78	Response	2	NA	NA	NA	1427680	25001	1482	NA	NA	NA	NA	NA	NA
154	15434	80	Picture	trial_start	trial_start	NA	NA	1434513	0	1	667	7	0	next	other	0
155	15434	80	Picture	7; 30; P; pictures//target//iron.jpg	7	30	P	1435180	667	7	24834	7	580	next	miss	0
156	15434	80	Sound	7; 0; P; sounds//Ireland.wav	7	0	P	1435183	670	2	NA	NA	670	NA	hit	157
157	15434	80	Response	11	NA	NA	NA	1453271	18758	1	NA	NA	NA	NA	NA	NA
158	15434	82	Picture	trial_start	trial_start	NA	NA	1465180	0	1	667	7	0	next	other	0
159	15434	82	Picture	8; 30; P; pictures//nontarget//mosquito.jpg	8	30	P	1465847	667	7	25334	7	580	next	miss	0
160	15434	82	Sound	8; 0; P; sounds//mistake.wav	8	0	P	1465850	670	2	NA	NA	670	NA	hit	161
161	15434	82	Response	21	NA	NA	NA	1486632	21451	1	NA	NA	NA	NA	NA	NA
162	15434	84	Picture	trial_start	trial_start	NA	NA	1496347	0	1	667	7	0	next	other	0
163	15434	84	Picture	9; 10; UN_0; pictures//nontarget//swing.jpg	9	10	UN_0	1497014	667	7	24834	7	580	next	miss	0
164	15434	84	Sound	9; 0; UN_0; sounds//frost.wav	9	0	UN_0	1497017	670	2	NA	NA	670	NA	hit	165
165	15434	84	Response	21	NA	NA	NA	1513322	16975	1	NA	NA	NA	NA	NA	NA
166	15434	86	Picture	trial_start	trial_start	NA	NA	1527014	0	1	667	7	0	next	other	0
167	15434	86	Picture	10; 50; No; pictures//target//phone.jpeg	10	50	No	1527681	667	7	26167	7	580	next	miss	0
168	15434	86	Sound	10; 0; No; sounds//empty.wav	10	0	No	1527684	670	2	NA	NA	670	NA	miss	0
169	15434	87	Response	2	NA	NA	NA	1554851	1003	1	NA	NA	NA	NA	NA	NA
170	15434	88	Picture	trial_start	trial_start	NA	NA	1559015	0	1	2667	7	0	next	other	0
171	15434	88	Sound	11; 45; C; sounds//squash.wav	11	45	C	1559685	670	1	NA	NA	670	NA	incorrect	173
172	15434	88	Picture	11; 40; C; pictures//target//Pumpkin.jpg	11	40	C	1561681	2667	7	23000	7	2580	next	miss	0
173	15434	88	Response	2	NA	NA	NA	1582051	23036	1	NA	NA	NA	NA	NA	NA
174	15434	90	Picture	trial_start	trial_start	NA	NA	1589848	0	1	2667	7	0	next	other	0
175	15434	90	Sound	12; 45; C; sounds//planet.wav	12	45	C	1590518	670	2	NA	NA	670	NA	hit	177
176	15434	90	Picture	12; 40; C; pictures//target//moon.jpg	12	40	C	1592515	2667	7	22834	7	2580	next	miss	0
177	15434	90	Response	11	NA	NA	NA	1606911	17062	1	NA	NA	NA	NA	NA	NA
178	15434	92	Picture	trial_start	trial_start	NA	NA	1620516	0	1	2667	7	0	next	other	0
179	15434	92	Sound	13; 45; C; sounds//beard.wav	13	45	C	1621186	670	2	NA	NA	670	NA	hit	181
180	15434	92	Picture	13; 40; C; pictures//nontarget//mustache.png	13	40	C	1623182	2667	7	22833	7	2580	next	miss	0
181	15434	92	Response	21	NA	NA	NA	1638252	17736	1	NA	NA	NA	NA	NA	NA
182	15434	94	Picture	trial_start	trial_start	NA	NA	1651183	0	1	2667	7	0	next	other	0
183	15434	94	Sound	14; 25; UN_200; sounds//material.wav	14	25	UN_200	1651853	670	2	NA	NA	670	NA	hit	185
184	15434	94	Picture	14; 20; UN_200; pictures//nontarget//dog.png	14	20	UN_200	1653849	2667	7	24500	7	2580	next	miss	0
185	15434	94	Response	21	NA	NA	NA	1667610	16427	1	NA	NA	NA	NA	NA	NA
186	15434	96	Picture	trial_start	trial_start	NA	NA	1683516	0	1	667	7	0	next	other	0
187	15434	96	Picture	15; 10; UN_0; pictures//target//button.jpg	15	10	UN_0	1684183	667	7	24834	7	580	next	miss	0
188	15434	96	Sound	15; 0; UN_0; sounds//oval.wav	15	0	UN_0	1684186	670	2	NA	NA	670	NA	incorrect	189
189	15434	96	Response	2	NA	NA	NA	1706821	23305	1	NA	NA	NA	NA	NA	NA
190	15434	98	Picture	trial_start	trial_start	NA	NA	1714183	0	1	667	7	0	next	other	0
191	15434	98	Picture	16; 50; No; pictures//nontarget//waffle.jpeg	16	50	No	1714850	667	7	25334	7	580	next	miss	0
192	15434	98	Sound	16; 0; No; sounds//empty.wav	16	0	No	1714853	670	2	NA	NA	670	NA	hit	193
193	15434	98	Response	21	NA	NA	NA	1727899	13715	1	NA	NA	NA	NA	NA	NA
194	15434	100	Picture	trial_start	trial_start	NA	NA	1745351	0	1	667	7	0	next	other	0
195	15434	100	Picture	17; 10; UN_0; pictures//nontarget//beach.jpg	17	10	UN_0	1746017	667	7	24833	7	580	next	miss	0
196	15434	100	Sound	17; 0; UN_0; sounds//wage.wav	17	0	UN_0	1746021	670	2	NA	NA	670	NA	hit	197
197	15434	100	Response	21	NA	NA	NA	1758768	13418	1	NA	NA	NA	NA	NA	NA
198	15434	102	Picture	trial_start	trial_start	NA	NA	1776018	0	1	667	7	0	next	other	0
199	15434	102	Picture	18; 30; P; pictures//nontarget//tooth.jpg	18	30	P	1776684	667	7	24834	7	580	next	miss	0
200	15434	102	Sound	18; 0; P; sounds//tour.wav	18	0	P	1776688	670	2	NA	NA	670	NA	hit	201
201	15434	102	Response	21	NA	NA	NA	1788097	12080	1	NA	NA	NA	NA	NA	NA
202	15434	104	Picture	trial_start	trial_start	NA	NA	1806685	0	1	667	7	0	next	other	0
203	15434	104	Picture	19; 10; UN_0; pictures//nontarget//leg.jpg	19	10	UN_0	1807351	667	7	30500	7	580	next	miss	0
204	15434	104	Sound	19; 0; UN_0; sounds//gap.wav	19	0	UN_0	1807355	670	2	NA	NA	670	NA	miss	0
205	15434	104	Response	2	NA	NA	NA	1831685	25001	5987	NA	NA	NA	NA	NA	NA
206	15434	106	Picture	trial_start	trial_start	NA	NA	1843019	0	1	667	7	0	next	other	0
207	15434	106	Picture	20; 50; No; pictures//nontarget//pearl.jpeg	20	50	No	1843685	667	7	25167	7	580	next	miss	0
208	15434	106	Sound	20; 0; No; sounds//empty.wav	20	0	No	1843689	670	2	NA	NA	670	NA	hit	209
209	15434	106	Response	21	NA	NA	NA	1865957	22938	1	NA	NA	NA	NA	NA	NA
210	15434	108	Picture	trial_start	trial_start	NA	NA	1874019	0	1	2667	7	0	next	other	0
211	15434	108	Sound	21; 45; C; sounds//chips.wav	21	45	C	1874689	670	2	NA	NA	670	NA	hit	213
212	15434	108	Picture	21; 40; C; pictures//target//popcorn.jpg	21	40	C	1876686	2667	7	23167	7	2580	next	miss	0
213	15434	108	Response	11	NA	NA	NA	1884658	10639	1	NA	NA	NA	NA	NA	NA
214	15434	110	Picture	trial_start	trial_start	NA	NA	1905019	0	1	2667	7	0	next	other	0
215	15434	110	Sound	22; 25; UN_200; sounds//energy.wav	22	25	UN_200	1905689	670	2	NA	NA	670	NA	hit	217
216	15434	110	Picture	22; 20; UN_200; pictures//nontarget//lava.png	22	20	UN_200	1907686	2667	7	22834	7	2580	next	miss	0
217	15434	110	Response	21	NA	NA	NA	1922405	17386	1	NA	NA	NA	NA	NA	NA
218	15434	112	Picture	trial_start	trial_start	NA	NA	1935686	0	1	2667	7	0	next	other	0
219	15434	112	Sound	23; 45; C; sounds//hill.wav	23	45	C	1936356	670	2	NA	NA	670	NA	miss	0
220	15434	112	Picture	23; 40; C; pictures//nontarget//volcano.jpeg	23	40	C	1938353	2667	7	23834	7	2580	next	miss	0
221	15434	112	Response	2	NA	NA	NA	1960687	25001	1338	NA	NA	NA	NA	NA	NA
222	15434	114	Picture	trial_start	trial_start	NA	NA	1967354	0	1	2667	7	0	next	other	0
223	15434	114	Sound	24; 25; UN_200; sounds//model.wav	24	25	UN_200	1968024	670	1	NA	NA	670	NA	hit	225
224	15434	114	Picture	24; 20; UN_200; pictures//target//penguin.jpg	24	20	UN_200	1970020	2667	7	22834	7	2580	next	miss	0
225	15434	114	Response	11	NA	NA	NA	1980834	13480	1	NA	NA	NA	NA	NA	NA
226	15434	116	Picture	trial_start	trial_start	NA	NA	1998021	0	1	667	7	0	next	other	0
227	15434	116	Picture	25; 50; No; pictures//target//cane.jpeg	25	50	No	1998687	667	7	24834	7	580	next	miss	0
228	15434	116	Sound	25; 0; No; sounds//empty.wav	25	0	No	1998691	670	2	NA	NA	670	NA	incorrect	229
229	15434	116	Response	2	NA	NA	NA	2014505	16484	1	NA	NA	NA	NA	NA	NA
230	15434	118	Picture	trial_start	trial_start	NA	NA	2028688	0	1	2667	7	0	next	other	0
231	15434	118	Sound	26; 25; UN_200; sounds//sheet.wav	26	25	UN_200	2029358	670	3	NA	NA	670	NA	hit	233
232	15434	118	Picture	26; 20; UN_200; pictures//target//oven.jpg	26	20	UN_200	2031354	2667	7	24167	7	2580	next	miss	0
233	15434	118	Response	11	NA	NA	NA	2050155	21468	1	NA	NA	NA	NA	NA	NA
234	15434	120	Picture	trial_start	trial_start	NA	NA	2060688	0	1	2667	7	0	next	other	0
235	15434	120	Sound	27; 45; C; sounds//fence.wav	27	45	C	2061358	670	1	NA	NA	670	NA	hit	237
236	15434	120	Picture	27; 40; C; pictures//nontarget//crib.jpg	27	40	C	2063355	2667	7	24334	7	2580	next	miss	0
237	15434	120	Response	21	NA	NA	NA	2082443	21755	1	NA	NA	NA	NA	NA	NA
238	15434	122	Picture	trial_start	trial_start	NA	NA	2092855	0	1	667	7	0	next	other	0
239	15434	122	Picture	28; 10; UN_0; pictures//target//apron.jpg	28	10	UN_0	2093522	667	7	26500	7	580	next	miss	0
240	15434	122	Sound	28; 0; UN_0; sounds//layer.wav	28	0	UN_0	2093525	670	2	NA	NA	670	NA	hit	241
241	15434	122	Response	11	NA	NA	NA	2106304	13448	1	NA	NA	NA	NA	NA	NA
242	15434	124	Picture	trial_start	trial_start	NA	NA	2125189	0	1	667	7	0	next	other	0
243	15434	124	Picture	29; 30; P; pictures//target//chain.jpg	29	30	P	2125856	667	7	24834	7	580	next	miss	0
244	15434	124	Sound	29; 0; P; sounds//chamber.wav	29	0	P	2125859	670	2	NA	NA	670	NA	hit	245
245	15434	124	Response	11	NA	NA	NA	2142023	16834	2	NA	NA	NA	NA	NA	NA
246	15434	126	Picture	trial_start	trial_start	NA	NA	2155856	0	1	667	7	0	next	other	0
247	15434	126	Picture	30; 50; No; pictures//nontarget//football.jpeg	30	50	No	2156523	667	7	24500	13	580	next	miss	0
248	15434	126	Sound	30; 0; No; sounds//empty.wav	30	0	No	2156526	670	2	NA	NA	670	NA	hit	249
249	15434	126	Response	21	NA	NA	NA	2173194	17338	1	NA	NA	NA	NA	NA	NA
250	15434	127	Picture	0;222;blockend	0	222	blockend	2181023	0	7	167	13	0	next	other	0
251	15434	128	Picture	0;111;blockstart	0	111	blockstart	2181190	0	7	167	7	0	next	other	0
252	15434	129	Picture	block_tar_pic	block_tar_pic	NA	NA	2181356	0	1	51501	1	0	next	other	0
